date,Open,High,Low,Close,Volume
2014-04-01,135.89,136.69,135.39,127.5036,306796.0
2014-04-02,136.9,137.929,136.64,128.3526,342760.0
2014-04-03,137.89,137.98,136.76,128.1007,149608.0
2014-04-04,137.98,137.98,134.95,126.3466,310844.0
2014-04-07,134.73,135.58,133.08,124.5926,523818.0
2014-04-08,133.32,133.9,132.54,124.5553,286326.0
2014-04-09,133.6,135.68,133.6,126.5706,151406.0
2014-04-10,135.6,135.69,132.6,123.8275,876324.0
2014-04-11,132.0,133.23,131.41,122.7359,507004.0
2014-04-14,132.87,133.5,131.27,123.4637,488946.0
2014-04-15,132.53,133.85,131.53,124.5926,547699.0
2014-04-16,134.01,135.78,133.41,126.6825,359941.0
2014-04-17,135.59,136.69,135.11,127.3729,262694.0
2014-04-21,136.53,137.51,136.16,128.222,473334.0
2014-04-22,137.6,138.86,137.6,129.0523,514428.0
2014-04-23,138.54,139.02,138.1,129.1923,417864.0
2014-04-24,139.45,139.45,137.0,128.6325,386962.0
2014-04-25,137.6,137.8,135.55,126.5053,240876.0
2014-04-28,135.65,136.65,134.45,126.5053,313066.0
2014-04-29,136.45,136.45,135.2,127.0837,97298.0
2014-04-30,136.09,137.51,136.09,127.9887,106357.0
2014-05-01,137.38,138.62,136.56,128.8564,182676.0
2014-05-02,138.3,138.98,137.56,128.4086,76036.0
2014-05-05,137.05,137.58,136.14,128.138,173328.0
2014-05-06,137.24,137.75,136.74,127.7648,170880.0
2014-05-07,137.02,137.85,136.38,128.5672,177660.0
2014-05-08,137.67,139.14,137.41,128.6325,718061.0
2014-05-09,138.05,138.3,136.98,128.9124,297007.0
2014-05-12,138.12,140.82,138.12,131.3195,203692.0
2014-05-13,140.95,141.6875,140.65,131.926,271422.0
2014-05-14,141.29,141.29,139.98,130.8157,174059.0
2014-05-15,139.55,139.89,138.0,130.088,342916.0
2014-05-16,139.16,140.59,139.16,131.1329,126009.0
2014-05-19,140.16,141.87,140.13,132.1965,217251.0
2014-05-20,140.91,141.61,139.64,130.937,133265.0
2014-05-21,140.87,141.54,140.67,131.786,109442.0
2014-05-22,141.35,142.21,140.85,132.4205,122308.0
2014-05-23,142.18,143.3,142.11,133.5027,140476.0
2014-05-27,143.73,144.15,143.5,134.0532,193435.0
2014-05-28,143.8,145.24,143.53,135.0142,1287200.0
2014-05-29,145.32,145.36,144.54,135.6113,256678.0
2014-05-30,145.3,145.43,144.82,135.574,265893.0
2014-06-02,146.23,146.23,144.63,136.3297,593450.0
2014-06-03,146.34,146.34,144.5,135.1915,638691.0
2014-06-04,144.68,145.2451,144.55,135.2754,293896.0
2014-06-05,145.57,146.4599,145.02,136.3204,207554.0
2014-06-06,146.46,147.43,146.35,137.552,228226.0
2014-06-09,147.5,148.18,147.02,137.5613,685815.0
2014-06-10,147.45,147.45,146.14,137.328,227501.0
2014-06-11,146.65,146.65,145.59,136.3297,367256.0
2014-06-12,145.23,145.59,142.9,133.652,1393076.0
2014-06-13,143.11,144.68,143.06,134.7156,440262.0
2014-06-16,144.3,144.61,143.73,134.4731,254814.0
2014-06-17,143.77,145.16,143.51,135.0795,202495.0
2014-06-18,145.75,146.99,145.41,137.0855,412171.0
2014-06-19,147.16,147.26,146.6,137.2067,277550.0
2014-06-20,147.29,147.72,147.1,137.4493,328381.0
2014-06-23,147.4,147.54,146.0505,136.507,249096.0
2014-06-24,146.0,147.16,144.94,135.4732,290176.0
2014-06-25,144.98,146.54,144.71,136.8191,268195.0
